,gcrq,sjxh,cdh,vehicles,velocity
567,2016/5/22,142,32,0.003047083,0.094188804
568,2016/5/22,143,11,0.003047083,0.094188804
569,2016/5/22,143,12,0.003047083,0.094188804
570,2016/5/22,143,31,0.003047083,0.094188804
571,2016/5/22,143,32,0.003047083,0.094188804
572,2016/5/22,144,11,0.003047083,0.094188804
573,2016/5/22,144,12,0.003047083,0.094188804
574,2016/5/22,144,31,0.003047083,0.094188804
575,2016/5/22,144,32,0.003047083,0.094188804
576,2016/5/22,145,11,0.003047083,0.094188804
577,2016/5/22,145,12,0.003047083,0.094188804
578,2016/5/22,145,31,0.003047083,0.094188804
579,2016/5/22,145,32,0,0
580,2016/5/22,146,11,0,0
581,2016/5/22,146,12,0.004281835,0.107876656
582,2016/5/22,146,31,0.004088785,0.063206919
583,2016/5/22,146,32,0.004208116,0.137994054
584,2016/5/22,147,11,0,0
585,2016/5/22,147,12,0.005058998,0.092023873
586,2016/5/22,147,31,0.008293097,0.116290626
587,2016/5/22,147,32,0.003105022,0.239166276
588,2016/5/22,148,11,0,0
589,2016/5/22,148,12,0.008374424,0.158965855
590,2016/5/22,148,31,0.008274095,0.097142349
591,2016/5/22,148,32,0.003916979,0.251480162
592,2016/5/22,149,11,0,0
593,2016/5/22,149,12,0.00418531,0.107478113
594,2016/5/22,149,31,0.007009346,0.052561544
595,2016/5/22,149,32,0.004234105,0.282212424
596,2016/5/22,150,11,0,0
597,2016/5/22,150,12,0.006718613,0.173389529
598,2016/5/22,150,31,0.00817757,0.065202927
599,2016/5/22,150,32,0.004892557,0.189304017
600,2016/5/22,151,11,0.003047083,0.094188804
601,2016/5/22,151,12,0.003047083,0.094188804
602,2016/5/22,151,31,0.003047083,0.094188804
603,2016/5/22,151,32,0.003047083,0.094188804
604,2016/5/22,152,11,0.003047083,0.094188804
605,2016/5/22,152,12,0.003047083,0.094188804
606,2016/5/22,152,31,0.003047083,0.094188804
607,2016/5/22,152,32,0.003047083,0.094188804
608,2016/5/22,153,11,0.003047083,0.094188804
609,2016/5/22,153,12,0.003047083,0.094188804
610,2016/5/22,153,31,0.003047083,0.094188804
611,2016/5/22,153,32,0.003047083,0.094188804
612,2016/5/22,154,11,0,0
613,2016/5/22,154,12,0.002920561,0.051230872
614,2016/5/22,154,31,0.011098131,0.055888224
615,2016/5/22,154,32,0.007177511,0.2010578
616,2016/5/22,155,11,0,0
617,2016/5/22,155,12,0.006227222,0.110982655
618,2016/5/22,155,31,0.008977538,0.231934468
619,2016/5/22,155,32,0.005283104,0.228483168
620,2016/5/22,156,11,0,0
621,2016/5/22,156,12,0.010122957,0.092254435
622,2016/5/22,156,31,0.006425234,0.057218896
623,2016/5/22,156,32,0.004452256,0.205828849
624,2016/5/22,157,11,0,0
625,2016/5/22,157,12,0.004865947,0.095439484
626,2016/5/22,157,31,0.004088785,0.053892216
627,2016/5/22,157,32,0.004319839,0.098347609
628,2016/5/22,158,11,0.003047083,0.094188804
629,2016/5/22,158,12,0.003047083,0.094188804
630,2016/5/22,158,31,0.003047083,0.094188804
631,2016/5/22,158,32,0.003047083,0.094188804
632,2016/5/22,159,11,0.003047083,0.094188804
633,2016/5/22,159,12,0.003047083,0.094188804
634,2016/5/22,159,31,0.003047083,0.094188804
635,2016/5/22,159,32,0.003047083,0.094188804
636,2016/5/22,160,11,0.003047083,0.094188804
637,2016/5/22,160,12,0.003047083,0.094188804
638,2016/5/22,160,31,0.003047083,0.094188804
639,2016/5/22,160,32,0.003047083,0.094188804
640,2016/5/22,161,11,0.003047083,0.094188804
641,2016/5/22,161,12,0.003047083,0.094188804
642,2016/5/22,161,31,0.003047083,0.094188804
643,2016/5/22,161,32,0.003047083,0.094188804
644,2016/5/22,162,11,0.003047083,0.094188804
645,2016/5/22,162,12,0.003047083,0.094188804
646,2016/5/22,162,31,0.003047083,0.094188804
647,2016/5/22,162,32,0.003047083,0.094188804
648,2016/5/22,163,11,0.003047083,0.094188804
649,2016/5/22,163,12,0.003047083,0.094188804
650,2016/5/22,163,31,0.003047083,0.094188804
651,2016/5/22,163,32,0.003047083,0.094188804
652,2016/5/22,164,11,0,0
653,2016/5/22,164,12,0.00545006,0.101951213
654,2016/5/22,164,31,0.006425234,0.050565536
655,2016/5/22,164,32,0.003697803,0.243911058
656,2016/5/22,165,11,0.003047083,0.094188804
657,2016/5/22,165,12,0.003047083,0.094188804
658,2016/5/22,165,31,0.003047083,0.094188804
659,2016/5/22,165,32,0.003047083,0.094188804
660,2016/5/22,166,11,0.003047083,0.094188804
661,2016/5/22,166,12,0.003047083,0.094188804
662,2016/5/22,166,31,0.003047083,0.094188804
663,2016/5/22,166,32,0.003047083,0.094188804
664,2016/5/22,167,11,0.003047083,0.094188804
665,2016/5/22,167,12,0.003047083,0.094188804
666,2016/5/22,167,31,0.003047083,0.094188804
667,2016/5/22,167,32,0.003047083,0.094188804
668,2016/5/22,168,11,0.003047083,0.094188804
669,2016/5/22,168,12,0.003047083,0.094188804
670,2016/5/22,168,31,0.003047083,0.094188804
671,2016/5/22,168,32,0.003047083,0.094188804
672,2016/5/22,169,11,0.003047083,0.094188804
673,2016/5/22,169,12,0.003047083,0.094188804
674,2016/5/22,169,31,0.003047083,0.094188804
675,2016/5/22,169,32,0.003047083,0.094188804
,2016/5/22,170,11,0.003047083,0.094188804
676,2016/5/22,170,12,0.003047083,0.094188804
677,2016/5/22,170,31,0.003047083,0.094188804
678,2016/5/22,170,32,0.003047083,0.094188804
679,2016/5/22,171,11,0.003047083,0.094188804
680,2016/5/22,171,12,0.003047083,0.094188804
681,2016/5/22,171,31,0.003047083,0.094188804
682,2016/5/22,171,32,0.003047083,0.094188804
683,2016/5/22,172,11,0.003047083,0.094188804
684,2016/5/22,172,12,0.003047083,0.094188804
685,2016/5/22,172,31,0.003047083,0.094188804
686,2016/5/22,172,32,0.003047083,0.094188804
687,2016/5/22,173,11,0.003047083,0.094188804
688,2016/5/22,173,12,0.003047083,0.094188804
689,2016/5/22,173,31,0.003047083,0.094188804
690,2016/5/22,173,32,0.003047083,0.094188804
691,2016/5/22,174,11,0,0
692,2016/5/22,174,12,0.005841121,0.053892216
693,2016/5/22,174,31,0.003601198,0.089761072
694,2016/5/22,174,32,0.005469061,0.139908094
695,2016/5/22,175,11,0.003047083,0.094188804
696,2016/5/22,175,12,0.003047083,0.094188804
697,2016/5/22,175,31,0.003047083,0.094188804
698,2016/5/22,175,32,0.003047083,0.094188804
699,2016/5/22,176,11,0.003047083,0.094188804
700,2016/5/22,176,12,0.003047083,0.094188804
701,2016/5/22,176,31,0.003047083,0.094188804
702,2016/5/22,176,32,0.003047083,0.094188804
703,2016/5/22,177,11,0,0
704,2016/5/22,177,12,0.003210136,0.10053161
705,2016/5/22,177,31,0.005841121,0.064537591
706,2016/5/22,177,32,0.004352411,0.223175198
707,2016/5/22,178,11,0.004483035,0.1419514
708,2016/5/22,178,12,0.005741441,0.148822843
709,2016/5/22,178,31,0.007236923,0.114471997
710,2016/5/22,178,32,0.00440834,0.153310132
711,2016/5/22,179,11,0.003925815,0.139037183
712,2016/5/22,179,12,0.006457103,0.146214188
713,2016/5/22,179,31,0.006566459,0.115601073
714,2016/5/22,179,32,0.004066807,0.161890589
715,2016/5/22,180,11,0.005000064,0.149275666
716,2016/5/22,180,12,0.007218668,0.144293542
717,2016/5/22,180,31,0.006209473,0.115745376
718,2016/5/22,180,32,0.004331689,0.157542562
719,2016/5/22,181,11,0.004702133,0.145013986
720,2016/5/22,181,12,0.006453796,0.146912996
721,2016/5/22,181,31,0.006401292,0.104741179
722,2016/5/22,181,32,0.004318123,0.154916923
723,2016/5/22,182,11,0.004665721,0.13514382
724,2016/5/22,182,12,0.006374204,0.154251103
725,2016/5/22,182,31,0.007463005,0.113432718
726,2016/5/22,182,32,0.00424917,0.154998021
727,2016/5/22,183,11,0.004694126,0.151560269
728,2016/5/22,183,12,0.005824424,0.152545883
729,2016/5/22,183,31,0.006255267,0.118998689
730,2016/5/22,183,32,0.004655061,0.165662833
731,2016/5/22,184,11,0.00585349,0.136470557
732,2016/5/22,184,12,0.006114949,0.149536072
733,2016/5/22,184,31,0.006271805,0.117276214
734,2016/5/22,184,32,0.004901702,0.16077872
735,2016/5/22,185,11,0.005606521,0.143965135
736,2016/5/22,185,12,0.005845554,0.150104189
737,2016/5/22,185,31,0.006786779,0.108094741
738,2016/5/22,185,32,0.004712817,0.15778381
739,2016/5/22,186,11,0.005438279,0.146855076
740,2016/5/22,186,12,0.005703986,0.149101724
741,2016/5/22,186,31,0.007170334,0.116435159
742,2016/5/22,186,32,0.004414372,0.157320527
743,2016/5/22,187,11,0.00499515,0.143474939
744,2016/5/22,187,12,0.006144179,0.143234947
745,2016/5/22,187,31,0.007044106,0.122834275
746,2016/5/22,187,32,0.004361009,0.15951797
747,2016/5/22,188,11,0.005683013,0.149733057
748,2016/5/22,188,12,0.006845826,0.13882491
749,2016/5/22,188,31,0.009775015,0.116739839
750,2016/5/22,188,32,0.004624882,0.146916123
751,2016/5/22,189,11,0.006598037,0.147938192
752,2016/5/22,189,12,0.006299461,0.125911583
753,2016/5/22,189,31,0.008067537,0.107556834
754,2016/5/22,189,32,0.00468803,0.138568183
755,2016/5/22,190,11,0.006838009,0.289352239
756,2016/5/22,190,12,0.012845506,0.117892927
757,2016/5/22,190,31,0.019067092,0.25917422
758,2016/5/22,190,32,0.004615035,0.392885086
759,2016/5/22,191,11,0.012660032,0.389100237
760,2016/5/22,191,12,0.016956076,0.369744846
761,2016/5/22,191,31,0.019049039,0.381069105
762,2016/5/22,191,32,0.006185636,0.333413619
763,2016/5/22,192,11,0.001318561,0.08424663
764,2016/5/22,192,12,0.001206834,0.05804299
765,2016/5/22,192,31,0.000957685,0.03546662
766,2016/5/22,192,32,0.000986757,0.097296371
767,2016/5/22,193,11,0,0
768,2016/5/22,193,12,0.009569201,0.223493588
769,2016/5/22,193,31,0.007593458,0.057218896
770,2016/5/22,193,32,0.005480416,0.19763404
771,2016/5/22,194,11,0.003047083,0.094188804
772,2016/5/22,194,12,0.003047083,0.094188804
773,2016/5/22,194,31,0.003047083,0.094188804
774,2016/5/22,194,32,0.003047083,0.094188804
775,2016/5/22,195,11,0.003047083,0.094188804
776,2016/5/22,195,12,0.003047083,0.094188804
777,2016/5/22,195,31,0.003047083,0.094188804
778,2016/5/22,195,32,0.003047083,0.094188804
779,2016/5/22,196,11,0.003047083,0.094188804
780,2016/5/22,196,12,0.003047083,0.094188804
781,2016/5/22,196,31,0.003047083,0.094188804
782,2016/5/22,196,32,0.003047083,0.094188804
783,2016/5/22,197,11,0.003047083,0.094188804
784,2016/5/22,197,12,0.003047083,0.094188804
785,2016/5/22,197,31,0.003047083,0.094188804
786,2016/5/22,197,32,0.003047083,0.094188804
787,2016/5/22,198,11,0.003047083,0.094188804
788,2016/5/22,198,12,0.003047083,0.094188804
789,2016/5/22,198,31,0.003047083,0.094188804
790,2016/5/22,198,32,0.003047083,0.094188804
791,2016/5/22,199,11,0,0
792,2016/5/22,199,12,0.003113611,0.107504463
793,2016/5/22,199,31,0.006425234,0.059214904
794,2016/5/22,199,32,0.004450524,0.200583336
795,2016/5/22,200,11,0.003047083,0.094188804
796,2016/5/22,200,12,0.003047083,0.094188804
797,2016/5/22,200,31,0.003047083,0.094188804
798,2016/5/22,200,32,0.003047083,0.094188804
799,2016/5/22,201,11,0.003047083,0.094188804
800,2016/5/22,201,12,0.003047083,0.094188804
801,2016/5/22,201,31,0.003047083,0.094188804
802,2016/5/22,201,32,0.003047083,0.094188804
803,2016/5/22,202,11,0.003047083,0.094188804
804,2016/5/22,202,12,0.003047083,0.094188804
805,2016/5/22,202,31,0.003047083,0.094188804
806,2016/5/22,202,32,0.003047083,0.094188804
807,2016/5/22,203,11,0.003047083,0.094188804
808,2016/5/22,203,12,0.003047083,0.094188804
809,2016/5/22,203,31,0.003047083,0.094188804
810,2016/5/22,203,32,0.003047083,0.094188804
811,2016/5/22,204,11,0.003047083,0.094188804
812,2016/5/22,204,12,0.003047083,0.094188804
813,2016/5/22,204,31,0.003047083,0.094188804
814,2016/5/22,204,32,0.003047083,0.094188804
815,2016/5/22,205,11,0.003047083,0.094188804
816,2016/5/22,205,12,0.003047083,0.094188804
817,2016/5/22,205,31,0.003047083,0.094188804
818,2016/5/22,205,32,0.003047083,0.094188804
819,2016/5/22,206,11,0.003047083,0.094188804
820,2016/5/22,206,12,0.003047083,0.094188804
821,2016/5/22,206,31,0.003047083,0.094188804
822,2016/5/22,206,32,0.003047083,0.094188804
823,2016/5/22,207,11,0.003047083,0.094188804
824,2016/5/22,207,12,0.003047083,0.094188804
825,2016/5/22,207,31,0.003047083,0.094188804
826,2016/5/22,207,32,0.003047083,0.094188804
827,2016/5/22,208,11,0.003047083,0.094188804
828,2016/5/22,208,12,0.003047083,0.094188804
829,2016/5/22,208,31,0.003047083,0.094188804
830,2016/5/22,208,32,0.003047083,0.094188804
831,2016/5/22,209,11,0,0
832,2016/5/22,209,12,0.00982842,0.107389182
833,2016/5/22,209,31,0.004088785,0.060545576
834,2016/5/22,209,32,0.006662831,0.15316203
835,2016/5/22,210,11,0.003540744,0.112500286
836,2016/5/22,210,12,0.005059155,0.129297364
837,2016/5/22,210,31,0.005504784,0.096129682
838,2016/5/22,210,32,0.003278977,0.150739498
839,2016/5/22,211,11,0.003374973,0.121033464
840,2016/5/22,211,12,0.003719069,0.124200219
841,2016/5/22,211,31,0.005578063,0.099418491
842,2016/5/22,211,32,0.003536291,0.153922668
843,2016/5/22,212,11,0.003901538,0.122435028
844,2016/5/22,212,12,0.004334835,0.129694957
845,2016/5/22,212,31,0.005104574,0.099522979
846,2016/5/22,212,32,0.003657275,0.135046213
847,2016/5/22,213,11,0.003678836,0.12512671
848,2016/5/22,213,12,0.004559693,0.13299075
849,2016/5/22,213,31,0.006636869,0.103761978
850,2016/5/22,213,32,0.0037264,0.143354966
851,2016/5/22,214,11,0.004162398,0.128416477
852,2016/5/22,214,12,0.005877616,0.133178689
853,2016/5/22,214,31,0.005503206,0.099760299
854,2016/5/22,214,32,0.003710387,0.139384796
855,2016/5/22,215,11,0.00363394,0.136604064
856,2016/5/22,215,12,0.00662711,0.150740486
857,2016/5/22,215,31,0.007432583,0.104438704
858,2016/5/22,215,32,0.003813062,0.146939787
859,2016/5/22,216,11,0.004348781,0.131629403
860,2016/5/22,216,12,0.005861816,0.143760905
861,2016/5/22,216,31,0.006815358,0.10842016
862,2016/5/22,216,32,0.003780022,0.155690276
863,2016/5/22,217,11,0.004256771,0.142733234
864,2016/5/22,217,12,0.00536336,0.13827217
865,2016/5/22,217,31,0.005995898,0.111098301
866,2016/5/22,217,32,0.004333366,0.149122323
867,2016/5/22,218,11,0.004215796,0.131286689
868,2016/5/22,218,12,0.005606722,0.134524062
869,2016/5/22,218,31,0.005948583,0.115972439
870,2016/5/22,218,32,0.004004874,0.150230079
871,2016/5/22,219,11,0.004373225,0.129569066
872,2016/5/22,219,12,0.005544249,0.135971823
873,2016/5/22,219,31,0.005054829,0.108398025
874,2016/5/22,219,32,0.004026767,0.15519596
875,2016/5/22,220,11,0.004511062,0.143069607
876,2016/5/22,220,12,0.007102799,0.140670376
877,2016/5/22,220,31,0.00755452,0.10226687
878,2016/5/22,220,32,0.004824933,0.149350348
879,2016/5/22,221,11,0.004186018,0.137811234
880,2016/5/22,221,12,0.007264921,0.146268573
881,2016/5/22,221,31,0.006319826,0.10775457
882,2016/5/22,221,32,0.004495183,0.158955356
883,2016/5/22,222,11,0.004803243,0.136962796
884,2016/5/22,222,12,0.00663673,0.136980959
885,2016/5/22,222,31,0.006505542,0.109215314
886,2016/5/22,222,32,0.00416214,0.159624635
887,2016/5/22,223,11,0,0
888,2016/5/22,223,12,0.004769422,0.101516439
889,2016/5/22,223,31,0.007009346,0.062541583
890,2016/5/22,223,32,0.005700115,0.151034523
891,2016/5/22,224,11,0.002331617,0.112359903
892,2016/5/22,224,12,0.003039152,0.123930517
893,2016/5/22,224,31,0.002867353,0.085995932
894,2016/5/22,224,32,0.002596825,0.13503733
895,2016/5/22,225,11,0.002709974,0.12076669
896,2016/5/22,225,12,0.002952643,0.113442137
897,2016/5/22,225,31,0.003441736,0.091854799
898,2016/5/22,225,32,0.002804265,0.141046394
899,2016/5/22,226,11,0.002553577,0.123399425
900,2016/5/22,226,12,0.0030881,0.116192509
901,2016/5/22,226,31,0.002950182,0.087788326
902,2016/5/22,226,32,0.002943351,0.142705802
903,2016/5/22,227,11,0.002560562,0.117193555
904,2016/5/22,227,12,0.003764612,0.121957502
905,2016/5/22,227,31,0.004069897,0.099340301
906,2016/5/22,227,32,0.002897923,0.133239261
907,2016/5/22,228,11,0.002726771,0.116642053
908,2016/5/22,228,12,0.003819759,0.118140499
909,2016/5/22,228,31,0.003941558,0.093620883
910,2016/5/22,228,32,0.002959777,0.138896311
911,2016/5/22,229,11,0.002618883,0.121841338
912,2016/5/22,229,12,0.003884467,0.132406485
913,2016/5/22,229,31,0.004353245,0.101719392
914,2016/5/22,229,32,0.002997039,0.141603712
915,2016/5/22,230,11,0.002774363,0.121015501
916,2016/5/22,230,12,0.004358156,0.105599955
917,2016/5/22,230,31,0.003821838,0.096034845
918,2016/5/22,230,32,0.00291703,0.139070706
919,2016/5/22,231,11,0.002943458,0.112937349
920,2016/5/22,231,12,0.004544361,0.12933138
921,2016/5/22,231,31,0.004174895,0.087748342
922,2016/5/22,231,32,0.002874559,0.137055529
923,2016/5/22,232,11,0.003023524,0.122421555
924,2016/5/22,232,12,0.005447507,0.126158792
925,2016/5/22,232,31,0.004097692,0.104085159
926,2016/5/22,232,32,0.00346183,0.144040195
927,2016/5/22,233,11,0.003378748,0.12062369
928,2016/5/22,233,12,0.004302813,0.126419541
929,2016/5/22,233,31,0.005045918,0.098958626
930,2016/5/22,233,32,0.003185648,0.147663641
931,2016/5/22,234,11,0.002914408,0.121099776
932,2016/5/22,234,12,0.0043074,0.114047835
933,2016/5/22,234,31,0.005800904,0.100426931
934,2016/5/22,234,32,0.003536681,0.145917108
935,2016/5/22,235,11,0.003158622,0.122485309
936,2016/5/22,235,12,0.004594665,0.137444579
937,2016/5/22,235,31,0.005133928,0.093998648
938,2016/5/22,235,32,0.003412517,0.138188143
939,2016/5/22,236,11,0,0
940,2016/5/22,236,12,0.004865947,0.090195846
941,2016/5/22,236,31,0.006425234,0.059214904
942,2016/5/22,236,32,0.001820076,0.185096384
943,2016/5/22,237,11,0.001426275,0.097619906
944,2016/5/22,237,12,0.002198348,0.111367259
945,2016/5/22,237,31,0.001770033,0.080047353
946,2016/5/22,237,32,0.001539855,0.115197638
947,2016/5/22,238,11,0.001672734,0.104396903
948,2016/5/22,238,12,0.001908343,0.097424259
949,2016/5/22,238,31,0.003198864,0.072573981
950,2016/5/22,238,32,0.001751824,0.12335324
951,2016/5/22,239,11,0.001801969,0.110089773
952,2016/5/22,239,12,0.00256562,0.11275096
953,2016/5/22,239,31,0.002120811,0.082926406
954,2016/5/22,239,32,0.001697457,0.126770297
955,2016/5/22,240,11,0.001687049,0.109915233
956,2016/5/22,240,12,0.002333951,0.104251705
957,2016/5/22,240,31,0.001814593,0.073972325
958,2016/5/22,240,32,0.001786406,0.12571964
959,2016/5/22,241,11,0.001812699,0.111872095
960,2016/5/22,241,12,0.002711206,0.113075303
961,2016/5/22,241,31,0.001945707,0.070934992
962,2016/5/22,241,32,0.001922649,0.129496888
963,2016/5/22,242,11,0.00186779,0.112728774
964,2016/5/22,242,12,0.002477634,0.109531126
965,2016/5/22,242,31,0.00213786,0.075642223
966,2016/5/22,242,32,0.001849362,0.134982327
967,2016/5/22,243,11,0.001979439,0.108221604
968,2016/5/22,243,12,0.002826251,0.105904331
969,2016/5/22,243,31,0.002643143,0.080534457
970,2016/5/22,243,32,0.00224017,0.129912921
971,2016/5/22,244,11,0.002632052,0.121499975
972,2016/5/22,244,12,0.002546233,0.113575378
973,2016/5/22,244,31,0.002667473,0.080617869
974,2016/5/22,244,32,0.002119914,0.132123409
975,2016/5/22,245,11,0.002238376,0.108584506
976,2016/5/22,245,12,0.002407648,0.117794615
977,2016/5/22,245,31,0.00285114,0.082209143
978,2016/5/22,245,32,0.002343853,0.137157255
979,2016/5/22,246,11,0.002405176,0.111924902
980,2016/5/22,246,12,0.003385265,0.116507211
981,2016/5/22,246,31,0.002958374,0.092526857
982,2016/5/22,246,32,0.002614099,0.12660736
983,2016/5/22,247,11,0.002435086,0.115112237
984,2016/5/22,247,12,0.003975096,0.108516079
985,2016/5/22,247,31,0.003366554,0.095178935
986,2016/5/22,247,32,0.002521606,0.143246469
987,2016/5/22,248,11,0,0
988,2016/5/22,248,12,0.003697723,0.105943229
989,2016/5/22,248,31,0.003504673,0.053892216
990,2016/5/22,248,32,0.003631554,0.159220052
991,2016/5/22,249,11,0,0
992,2016/5/22,249,12,0.005546585,0.099981555
993,2016/5/22,249,31,0.005841121,0.061876248
994,2016/5/22,249,32,0.003753624,0.197548485
995,2016/5/22,250,11,0,0
996,2016/5/22,250,12,0.00437836,0.108054518
997,2016/5/22,250,31,0.0070207,0.106968453
998,2016/5/22,250,32,0.005445812,0.301913594
999,2016/5/22,251,11,0,0
1000,2016/5/22,251,12,0.003794248,0.101516439
1001,2016/5/22,251,31,0.005257009,0.055222888
1002,2016/5/22,251,32,0.006533113,0.153764746
1003,2016/5/22,252,11,0.000852421,0.062212785
1004,2016/5/22,252,12,0.001297095,0.066805641
1005,2016/5/22,252,31,0.001732566,0.047964301
1006,2016/5/22,252,32,0.000922287,0.07977645
1007,2016/5/22,253,11,0.001014921,0.070426104
1008,2016/5/22,253,12,0.001717943,0.075412655
1009,2016/5/22,253,31,0.001672775,0.059768465
1010,2016/5/22,253,32,0.001074737,0.102949821
1011,2016/5/22,254,11,0.001024459,0.0832234
1012,2016/5/22,254,12,0.001714952,0.074786435
1013,2016/5/22,254,31,0.001357033,0.062166975
1014,2016/5/22,254,32,0.001176804,0.103751486
1015,2016/5/22,255,11,0.001068082,0.083992627
1016,2016/5/22,255,12,0.001860383,0.086749936
1017,2016/5/22,255,31,0.001797826,0.056205439
1018,2016/5/22,255,32,0.001143352,0.095744507
1019,2016/5/22,256,11,0.001088058,0.089817946
